Estación,Latitud,Longitud,Fecha Inicio Evento,Fecha,Fecha Final Evento,Valor,Acumulado 10 dias ,Acumulado 30 dias ,Acumulado 60 dias ,Acumulado 90 dias ,MOVIMIENTO
datos_11077030,6.616666667,-76.75,1983-03-28,1983-03-28,1983-03-28,15.0,49.0,169.0,199.0,209.0,NO
datos_11077030,6.616666667,-76.75,1983-04-02,1983-04-02,1983-04-02,5.0,49.0,154.0,214.0,224.0,NO
datos_11077030,6.616666667,-76.75,1983-04-03,1983-04-03,1983-04-03,5.0,54.0,154.0,219.0,229.0,NO
datos_11077030,6.616666667,-76.75,1983-04-05,1983-04-05,1983-04-05,7.0,54.0,159.0,224.0,234.0,NO
datos_11077030,6.616666667,-76.75,1983-04-06,1983-04-06,1983-04-06,87.0,36.0,166.0,231.0,241.0,NO
datos_11077030,6.616666667,-76.75,1983-04-07,1983-04-07,1983-04-07,40.0,123.0,218.0,318.0,328.0,NO
datos_11077030,6.616666667,-76.75,1983-04-11,1983-04-11,1983-04-11,3.0,144.0,247.0,348.0,368.0,NO
datos_11077030,6.616666667,-76.75,1983-04-14,1983-04-14,1983-04-14,6.0,142.0,250.0,351.0,361.0,NO
datos_11077030,6.616666667,-76.75,1983-04-16,1983-04-16,1983-04-16,5.0,143.0,246.0,357.0,367.0,NO
datos_11077030,6.616666667,-76.75,1983-04-18,1983-04-18,1983-04-18,8.0,54.0,222.0,362.0,372.0,NO
datos_11077030,6.616666667,-76.75,1983-04-19,1983-04-19,1983-04-19,9.0,22.0,230.0,370.0,380.0,NO
datos_11077030,6.616666667,-76.75,1983-04-20,1983-04-20,1983-04-20,4.0,31.0,224.0,379.0,389.0,NO
datos_11077030,6.616666667,-76.75,1983-04-23,1983-04-23,1983-04-23,4.0,32.0,228.0,383.0,393.0,NO
datos_11077030,6.616666667,-76.75,1983-04-24,1983-04-24,1983-04-24,10.0,36.0,232.0,387.0,397.0,NO
datos_11077030,6.616666667,-76.75,1983-04-25,1983-04-25,1983-04-25,79.0,46.0,237.0,397.0,407.0,NO
datos_11077030,6.616666667,-76.75,1983-04-26,1983-04-26,1983-04-26,19.0,119.0,291.0,456.0,486.0,NO
datos_11077030,6.616666667,-76.75,1983-04-27,1983-04-27,1983-04-27,20.0,138.0,310.0,475.0,505.0,NO
datos_11077030,6.616666667,-76.75,1983-04-28,1983-04-28,1983-04-28,5.0,153.0,326.0,495.0,525.0,NO
datos_11077030,6.616666667,-76.75,1983-05-02,1983-05-02,1983-05-02,5.0,137.0,316.0,470.0,530.0,NO
datos_11077030,6.616666667,-76.75,1983-05-05,1983-05-05,1983-05-05,5.0,138.0,311.0,470.0,535.0,NO
datos_11077030,6.616666667,-76.75,1983-05-06,1983-05-06,1983-05-06,8.0,133.0,316.0,475.0,540.0,NO
datos_11077030,6.616666667,-76.75,1983-05-07,1983-05-07,1983-05-07,14.0,62.0,317.0,448.0,548.0,NO
datos_11077030,6.616666667,-76.75,1983-05-08,1983-05-08,1983-05-08,30.0,57.0,244.0,458.0,562.0,NO
datos_11077030,6.616666667,-76.75,1983-05-09,1983-05-09,1983-05-09,2.0,67.0,234.0,488.0,592.0,NO
datos_11077030,6.616666667,-76.75,1983-05-10,1983-05-10,1983-05-10,7.0,64.0,236.0,490.0,584.0,NO
datos_11077030,6.616666667,-76.75,1983-05-11,1983-05-11,1983-05-11,3.0,71.0,243.0,490.0,591.0,NO
datos_11077030,6.616666667,-76.75,1983-05-13,1983-05-13,1983-05-13,14.0,74.0,243.0,493.0,594.0,NO
datos_11077030,6.616666667,-76.75,1983-05-14,1983-05-14,1983-05-14,27.0,83.0,257.0,507.0,608.0,NO
datos_11077030,6.616666667,-76.75,1983-05-15,1983-05-15,1983-05-15,10.0,110.0,284.0,534.0,635.0,NO
datos_11077030,6.616666667,-76.75,1983-05-16,1983-05-16,1983-05-16,2.0,120.0,288.0,534.0,645.0,NO
datos_11077030,6.616666667,-76.75,1983-05-18,1983-05-18,1983-05-18,8.0,109.0,285.0,507.0,647.0,NO
datos_11077030,6.616666667,-76.75,1983-05-19,1983-05-19,1983-05-19,13.0,103.0,293.0,515.0,655.0,NO
datos_11077030,6.616666667,-76.75,1983-05-20,1983-05-20,1983-05-20,18.0,86.0,298.0,513.0,668.0,NO
datos_11077030,6.616666667,-76.75,1983-05-26,1983-05-26,1983-05-26,20.0,51.0,289.0,501.0,666.0,NO
datos_11077030,6.616666667,-76.75,1983-05-27,1983-05-27,1983-05-27,25.0,61.0,230.0,521.0,686.0,NO
datos_11077030,6.616666667,-76.75,1983-05-28,1983-05-28,1983-05-28,30.0,84.0,236.0,542.0,711.0,NO
datos_11077030,6.616666667,-76.75,1983-05-29,1983-05-29,1983-05-29,15.0,114.0,246.0,557.0,731.0,NO
datos_11077030,6.616666667,-76.75,1983-05-31,1983-05-31,1983-05-31,40.0,108.0,256.0,572.0,746.0,NO
datos_11077030,6.616666667,-76.75,1983-06-01,1983-06-01,1983-06-01,12.0,130.0,296.0,612.0,766.0,NO
datos_11077030,6.616666667,-76.75,1983-06-02,1983-06-02,1983-06-02,50.0,142.0,308.0,624.0,773.0,NO
datos_11077030,6.616666667,-76.75,1983-06-03,1983-06-03,1983-06-03,10.0,192.0,353.0,669.0,823.0,NO
datos_11077030,6.616666667,-76.75,1983-06-04,1983-06-04,1983-06-04,10.0,202.0,363.0,674.0,833.0,NO
datos_11077030,6.616666667,-76.75,1983-06-07,1983-06-07,1983-06-07,70.0,192.0,360.0,590.0,804.0,NO
datos_11077030,6.616666667,-76.75,1983-06-09,1983-06-09,1983-06-09,39.0,207.0,386.0,620.0,874.0,NO
datos_11077030,6.616666667,-76.75,1983-06-10,1983-06-10,1983-06-10,10.0,231.0,423.0,659.0,906.0,NO
datos_11077030,6.616666667,-76.75,1983-06-13,1983-06-13,1983-06-13,3.0,189.0,423.0,666.0,916.0,NO
datos_11077030,6.616666667,-76.75,1983-06-16,1983-06-16,1983-06-16,39.0,122.0,375.0,663.0,880.0,NO
datos_11077030,6.616666667,-76.75,1983-06-19,1983-06-19,1983-06-19,10.0,91.0,404.0,689.0,904.0,NO
datos_11077030,6.616666667,-76.75,1983-06-22,1983-06-22,1983-06-22,30.0,52.0,383.0,686.0,914.0,NO
datos_11077030,6.616666667,-76.75,1983-06-23,1983-06-23,1983-06-23,19.0,82.0,413.0,716.0,944.0,NO
datos_11077030,6.616666667,-76.75,1983-06-26,1983-06-26,1983-06-26,10.0,98.0,432.0,642.0,933.0,NO
datos_11077030,6.616666667,-76.75,1983-06-30,1983-06-30,1983-06-30,62.0,69.0,352.0,608.0,924.0,NO
datos_11077030,6.616666667,-76.75,1983-07-01,1983-07-01,1983-07-01,59.0,121.0,414.0,670.0,986.0,NO
datos_11077030,6.616666667,-76.75,1983-07-02,1983-07-02,1983-07-02,20.0,180.0,433.0,729.0,1045.0,NO
datos_11077030,6.616666667,-76.75,1983-07-03,1983-07-03,1983-07-03,42.0,200.0,441.0,744.0,1060.0,NO
datos_11077030,6.616666667,-76.75,1983-07-06,1983-07-06,1983-07-06,12.0,193.0,413.0,781.0,1090.0,NO
datos_11077030,6.616666667,-76.75,1983-07-07,1983-07-07,1983-07-07,40.0,205.0,425.0,785.0,1015.0,NO
datos_11077030,6.616666667,-76.75,1983-07-08,1983-07-08,1983-07-08,22.0,235.0,465.0,811.0,1015.0,NO
datos_11077030,6.616666667,-76.75,1983-07-10,1983-07-10,1983-07-10,13.0,257.0,417.0,801.0,1037.0,NO
datos_11077030,6.616666667,-76.75,1983-07-13,1983-07-13,1983-07-13,58.0,149.0,381.0,804.0,1047.0,NO
datos_11077030,6.616666667,-76.75,1983-07-14,1983-07-14,1983-07-14,15.0,187.0,439.0,848.0,1105.0,NO
datos_11077030,6.616666667,-76.75,1983-07-15,1983-07-15,1983-07-15,8.0,160.0,451.0,836.0,1114.0,NO
datos_11077030,6.616666667,-76.75,1983-07-16,1983-07-16,1983-07-16,10.0,168.0,459.0,834.0,1122.0,NO
datos_11077030,6.616666667,-76.75,1983-07-18,1983-07-18,1983-07-18,10.0,166.0,430.0,842.0,1127.0,NO
datos_11077030,6.616666667,-76.75,1983-07-21,1983-07-21,1983-07-21,35.0,114.0,430.0,813.0,1116.0,NO
datos_11077030,6.616666667,-76.75,1983-07-28,1983-07-28,1983-07-28,25.0,45.0,406.0,803.0,1019.0,NO
datos_11077030,6.616666667,-76.75,1983-07-29,1983-07-29,1983-07-29,3.0,70.0,431.0,798.0,1039.0,NO
datos_11077030,6.616666667,-76.75,1983-07-30,1983-07-30,1983-07-30,82.0,63.0,434.0,786.0,1042.0,NO
datos_11077030,6.616666667,-76.75,1983-07-31,1983-07-31,1983-07-31,26.0,145.0,516.0,868.0,1124.0,NO
datos_11077030,6.616666667,-76.75,1983-08-01,1983-08-01,1983-08-01,50.0,171.0,480.0,854.0,1150.0,NO
datos_11077030,6.616666667,-76.75,1983-08-04,1983-08-04,1983-08-04,34.0,186.0,409.0,832.0,1195.0,NO
datos_11077030,6.616666667,-76.75,1983-08-05,1983-08-05,1983-08-05,34.0,220.0,443.0,856.0,1224.0,NO
datos_11077030,6.616666667,-76.75,1983-08-06,1983-08-06,1983-08-06,10.0,254.0,477.0,890.0,1250.0,NO
datos_11077030,6.616666667,-76.75,1983-08-07,1983-08-07,1983-08-07,5.0,264.0,475.0,900.0,1246.0,NO
datos_11077030,6.616666667,-76.75,1983-08-08,1983-08-08,1983-08-08,15.0,269.0,440.0,835.0,1221.0,NO
datos_11077030,6.616666667,-76.75,1983-08-09,1983-08-09,1983-08-09,5.0,259.0,433.0,850.0,1234.0,NO
datos_11077030,6.616666667,-76.75,1983-08-11,1983-08-11,1983-08-11,65.0,179.0,425.0,806.0,1229.0,NO
datos_11077030,6.616666667,-76.75,1983-08-13,1983-08-13,1983-08-13,50.0,168.0,490.0,871.0,1280.0,NO
datos_11077030,6.616666667,-76.75,1983-08-17,1983-08-17,1983-08-17,10.0,150.0,449.0,879.0,1291.0,NO
datos_11077030,6.616666667,-76.75,1983-08-18,1983-08-18,1983-08-18,87.0,150.0,459.0,889.0,1293.0,NO
datos_11077030,6.616666667,-76.75,1983-08-19,1983-08-19,1983-08-19,10.0,232.0,536.0,976.0,1367.0,NO
datos_11077030,6.616666667,-76.75,1983-08-21,1983-08-21,1983-08-21,18.0,222.0,546.0,976.0,1359.0,NO
datos_11077030,6.616666667,-76.75,1983-08-23,1983-08-23,1983-08-23,25.0,175.0,529.0,964.0,1377.0,NO
datos_11077030,6.616666667,-76.75,1983-08-27,1983-08-27,1983-08-27,107.0,150.0,554.0,960.0,1357.0,NO
datos_11077030,6.616666667,-76.75,1983-08-28,1983-08-28,1983-08-28,53.0,257.0,661.0,1067.0,1434.0,NO
datos_11077030,6.616666667,-76.75,1983-08-29,1983-08-29,1983-08-29,8.0,300.0,689.0,1120.0,1472.0,NO
datos_11077030,6.616666667,-76.75,1983-08-30,1983-08-30,1983-08-30,2.0,221.0,694.0,1128.0,1480.0,NO
datos_11077030,6.616666667,-76.75,1983-08-31,1983-08-31,1983-08-31,2.0,213.0,614.0,1068.0,1442.0,NO
datos_11077030,6.616666667,-76.75,1983-09-02,1983-09-02,1983-09-02,33.0,197.0,540.0,991.0,1382.0,NO
datos_11077030,6.616666667,-76.75,1983-09-03,1983-09-03,1983-09-03,10.0,230.0,573.0,982.0,1405.0,NO
datos_11077030,6.616666667,-76.75,1983-09-05,1983-09-05,1983-09-05,10.0,215.0,549.0,992.0,1405.0,NO
datos_11077030,6.616666667,-76.75,1983-09-06,1983-09-06,1983-09-06,60.0,225.0,525.0,990.0,1415.0,NO
datos_11077030,6.616666667,-76.75,1983-09-09,1983-09-09,1983-09-09,84.0,125.0,555.0,988.0,1366.0,NO
datos_11077030,6.616666667,-76.75,1983-09-10,1983-09-10,1983-09-10,30.0,201.0,634.0,1059.0,1440.0,NO
datos_11077030,6.616666667,-76.75,1983-09-11,1983-09-11,1983-09-11,60.0,229.0,664.0,1089.0,1470.0,NO
datos_11077030,6.616666667,-76.75,1983-09-12,1983-09-12,1983-09-12,20.0,287.0,659.0,1149.0,1530.0,NO
datos_11077030,6.616666667,-76.75,1983-09-13,1983-09-13,1983-09-13,100.0,307.0,679.0,1111.0,1547.0,NO
datos_11077030,6.616666667,-76.75,1983-09-14,1983-09-14,1983-09-14,3.0,374.0,729.0,1196.0,1647.0,NO
datos_11077030,6.616666667,-76.75,1983-09-15,1983-09-15,1983-09-15,80.0,367.0,732.0,1191.0,1650.0,NO
datos_11077030,6.616666667,-76.75,1983-09-16,1983-09-16,1983-09-16,26.0,447.0,812.0,1261.0,1691.0,NO
datos_11077030,6.616666667,-76.75,1983-09-17,1983-09-17,1983-09-17,24.0,463.0,838.0,1287.0,1717.0,NO
datos_11077030,6.616666667,-76.75,1983-09-18,1983-09-18,1983-09-18,30.0,427.0,852.0,1301.0,1741.0,NO
datos_11077030,6.616666667,-76.75,1983-09-19,1983-09-19,1983-09-19,35.0,457.0,795.0,1331.0,1761.0,NO
datos_11077030,6.616666667,-76.75,1983-09-21,1983-09-21,1983-09-21,2.0,408.0,820.0,1331.0,1796.0,NO
datos_11077030,6.616666667,-76.75,1983-09-22,1983-09-22,1983-09-22,30.0,380.0,804.0,1333.0,1768.0,NO
datos_11077030,6.616666667,-76.75,1983-09-23,1983-09-23,1983-09-23,2.0,350.0,834.0,1363.0,1779.0,NO
datos_11077030,6.616666667,-76.75,1983-09-24,1983-09-24,1983-09-24,35.0,332.0,811.0,1365.0,1781.0,NO
datos_11077030,6.616666667,-76.75,1983-09-25,1983-09-25,1983-09-25,53.0,267.0,846.0,1400.0,1816.0,NO
datos_11077030,6.616666667,-76.75,1983-09-27,1983-09-27,1983-09-27,3.0,237.0,899.0,1453.0,1859.0,NO
datos_11077030,6.616666667,-76.75,1983-09-29,1983-09-29,1983-09-29,19.0,190.0,742.0,1428.0,1862.0,NO
datos_11077030,6.616666667,-76.75,1983-09-30,1983-09-30,1983-09-30,52.0,179.0,753.0,1365.0,1819.0,NO
datos_11077030,6.616666667,-76.75,1983-10-02,1983-10-02,1983-10-02,11.0,196.0,801.0,1341.0,1792.0,NO
datos_11077030,6.616666667,-76.75,1983-10-04,1983-10-04,1983-10-04,10.0,175.0,779.0,1352.0,1761.0,NO
datos_11077030,6.616666667,-76.75,1983-10-05,1983-10-05,1983-10-05,2.0,183.0,779.0,1328.0,1771.0,NO
datos_11077030,6.616666667,-76.75,1983-10-06,1983-10-06,1983-10-06,20.0,150.0,781.0,1296.0,1761.0,NO
datos_11077030,6.616666667,-76.75,1983-10-08,1983-10-08,1983-10-08,62.0,117.0,731.0,1301.0,1719.0,NO
datos_11077030,6.616666667,-76.75,1983-10-09,1983-10-09,1983-10-09,65.0,176.0,793.0,1348.0,1781.0,NO
datos_11077030,6.616666667,-76.75,1983-10-10,1983-10-10,1983-10-10,52.0,241.0,858.0,1408.0,1833.0,NO
datos_11077030,6.616666667,-76.75,1983-10-11,1983-10-11,1983-10-11,4.0,274.0,826.0,1460.0,1885.0,NO
datos_11077030,6.616666667,-76.75,1983-10-12,1983-10-12,1983-10-12,5.0,226.0,800.0,1399.0,1889.0,NO
datos_11077030,6.616666667,-76.75,1983-10-13,1983-10-13,1983-10-13,15.0,231.0,745.0,1404.0,1836.0,NO
datos_11077030,6.616666667,-76.75,1983-10-15,1983-10-15,1983-10-15,21.0,235.0,640.0,1369.0,1828.0,NO
datos_11077030,6.616666667,-76.75,1983-10-19,1983-10-19,1983-10-19,7.0,224.0,528.0,1293.0,1829.0,NO
datos_11077030,6.616666667,-76.75,1983-10-21,1983-10-21,1983-10-21,10.0,104.0,470.0,1290.0,1801.0,NO
datos_11077030,6.616666667,-76.75,1983-10-22,1983-10-22,1983-10-22,7.0,62.0,480.0,1282.0,1811.0,NO
datos_11077030,6.616666667,-76.75,1983-10-23,1983-10-23,1983-10-23,25.0,65.0,485.0,1289.0,1818.0,NO
datos_11077030,6.616666667,-76.75,1983-10-24,1983-10-24,1983-10-24,4.0,85.0,480.0,1289.0,1843.0,NO
datos_11077030,6.616666667,-76.75,1983-10-25,1983-10-25,1983-10-25,86.0,74.0,482.0,1293.0,1847.0,NO
datos_11077030,6.616666667,-76.75,1983-10-27,1983-10-27,1983-10-27,70.0,139.0,480.0,1379.0,1933.0,NO
datos_11077030,6.616666667,-76.75,1983-11-03,1983-11-03,1983-11-03,2.0,185.0,465.0,1244.0,1817.0,NO
datos_11077030,6.616666667,-76.75,1983-11-05,1983-11-05,1983-11-05,105.0,158.0,457.0,1236.0,1751.0,NO
datos_11077030,6.616666667,-76.75,1983-11-06,1983-11-06,1983-11-06,9.0,177.0,560.0,1331.0,1846.0,NO
datos_11077030,6.616666667,-76.75,1983-11-07,1983-11-07,1983-11-07,30.0,186.0,549.0,1280.0,1850.0,NO
datos_11077030,6.616666667,-76.75,1983-11-08,1983-11-08,1983-11-08,2.0,146.0,579.0,1310.0,1865.0,NO
datos_11077030,6.616666667,-76.75,1983-11-09,1983-11-09,1983-11-09,55.0,148.0,519.0,1312.0,1862.0,NO
datos_11077030,6.616666667,-76.75,1983-11-12,1983-11-12,1983-11-12,9.0,203.0,453.0,1193.0,1852.0,NO
datos_11077030,6.616666667,-76.75,1983-11-13,1983-11-13,1983-11-13,2.0,212.0,457.0,1182.0,1811.0,NO
datos_11077030,6.616666667,-76.75,1983-11-15,1983-11-15,1983-11-15,3.0,212.0,444.0,1081.0,1813.0,NO
datos_11077030,6.616666667,-76.75,1983-11-16,1983-11-16,1983-11-16,7.0,215.0,426.0,1004.0,1816.0,NO
datos_11077030,6.616666667,-76.75,1983-11-18,1983-11-18,1983-11-18,80.0,108.0,433.0,961.0,1726.0,NO
datos_11077030,6.616666667,-76.75,1983-11-20,1983-11-20,1983-11-20,63.0,156.0,506.0,976.0,1796.0,NO
datos_11077030,6.616666667,-76.75,1983-11-22,1983-11-22,1983-11-22,4.0,164.0,559.0,1037.0,1841.0,NO
datos_11077030,6.616666667,-76.75,1983-11-25,1983-11-25,1983-11-25,4.0,157.0,527.0,974.0,1820.0,NO
datos_11077030,6.616666667,-76.75,1983-11-26,1983-11-26,1983-11-26,33.0,161.0,445.0,925.0,1824.0,NO
datos_11077030,6.616666667,-76.75,1983-11-27,1983-11-27,1983-11-27,8.0,191.0,478.0,958.0,1750.0,NO
datos_11077030,6.616666667,-76.75,1983-11-28,1983-11-28,1983-11-28,7.0,192.0,416.0,963.0,1705.0,NO
datos_11077030,6.616666667,-76.75,1983-11-29,1983-11-29,1983-11-29,7.0,199.0,423.0,970.0,1704.0,NO
datos_11077030,6.616666667,-76.75,1983-12-01,1983-12-01,1983-12-01,6.0,126.0,430.0,906.0,1707.0,NO
datos_11077030,6.616666667,-76.75,1983-12-02,1983-12-02,1983-12-02,10.0,69.0,436.0,912.0,1713.0,NO
datos_11077030,6.616666667,-76.75,1983-12-03,1983-12-03,1983-12-03,50.0,79.0,446.0,911.0,1690.0,NO
datos_11077030,6.616666667,-76.75,1983-12-04,1983-12-04,1983-12-04,3.0,125.0,496.0,961.0,1730.0,NO
datos_11077030,6.616666667,-76.75,1983-12-08,1983-12-08,1983-12-08,10.0,91.0,383.0,932.0,1663.0,NO
datos_11077030,6.616666667,-76.75,1983-12-09,1983-12-09,1983-12-09,6.0,93.0,363.0,880.0,1673.0,NO
datos_11077030,6.616666667,-76.75,1983-12-10,1983-12-10,1983-12-10,50.0,92.0,367.0,821.0,1595.0,NO
datos_11077030,6.616666667,-76.75,1983-12-12,1983-12-12,1983-12-12,73.0,135.0,362.0,815.0,1555.0,NO
datos_11077030,6.616666667,-76.75,1983-12-14,1983-12-14,1983-12-14,10.0,192.0,426.0,868.0,1508.0,NO
datos_11077030,6.616666667,-76.75,1983-12-15,1983-12-15,1983-12-15,40.0,152.0,434.0,878.0,1515.0,NO
datos_11077030,6.616666667,-76.75,1983-12-18,1983-12-18,1983-12-18,5.0,189.0,464.0,897.0,1425.0,NO
datos_11077030,6.616666667,-76.75,1983-12-19,1983-12-19,1983-12-19,10.0,194.0,469.0,902.0,1400.0,NO
datos_11077030,6.616666667,-76.75,1983-12-21,1983-12-21,1983-12-21,34.0,188.0,399.0,905.0,1375.0,NO
datos_11077030,6.616666667,-76.75,1983-12-22,1983-12-22,1983-12-22,8.0,172.0,370.0,929.0,1407.0,NO
datos_11077030,6.616666667,-76.75,1983-12-24,1983-12-24,1983-12-24,20.0,107.0,374.0,905.0,1383.0,NO
datos_11077030,6.616666667,-76.75,1983-12-27,1983-12-27,1983-12-27,6.0,77.0,390.0,835.0,1315.0,NO
datos_11077030,6.616666667,-76.75,1983-12-28,1983-12-28,1983-12-28,15.0,83.0,363.0,771.0,1318.0,NO
datos_11077030,6.616666667,-76.75,1983-12-30,1983-12-30,1983-12-30,35.0,93.0,363.0,786.0,1314.0,NO
datos_11077030,6.616666667,-76.75,1984-01-03,1984-01-03,1984-01-03,13.0,76.0,375.0,821.0,1286.0,NO
datos_11077030,6.616666667,-76.75,1984-01-07,1984-01-07,1984-01-07,12.0,69.0,335.0,718.0,1267.0,NO
datos_11077030,6.616666667,-76.75,1984-01-09,1984-01-09,1984-01-09,10.0,60.0,337.0,698.0,1152.0,NO
datos_11077030,6.616666667,-76.75,1984-01-10,1984-01-10,1984-01-10,4.0,70.0,341.0,653.0,1110.0,NO
datos_11077030,6.616666667,-76.75,1984-01-11,1984-01-11,1984-01-11,93.0,39.0,295.0,657.0,1110.0,NO
datos_11077030,6.616666667,-76.75,1984-01-12,1984-01-12,1984-01-12,13.0,132.0,388.0,750.0,1198.0,NO
datos_11077030,6.616666667,-76.75,1984-01-13,1984-01-13,1984-01-13,15.0,145.0,328.0,754.0,1196.0,NO
datos_11077030,6.616666667,-76.75,1984-01-14,1984-01-14,1984-01-14,65.0,160.0,343.0,767.0,1211.0,NO
datos_11077030,6.616666667,-76.75,1984-01-15,1984-01-15,1984-01-15,16.0,212.0,398.0,832.0,1255.0,NO
datos_11077030,6.616666667,-76.75,1984-01-17,1984-01-17,1984-01-17,1.0,228.0,374.0,838.0,1271.0,NO
datos_11077030,6.616666667,-76.75,1984-01-19,1984-01-19,1984-01-19,33.0,217.0,370.0,759.0,1265.0,NO
datos_11077030,6.616666667,-76.75,1984-01-20,1984-01-20,1984-01-20,2.0,250.0,393.0,792.0,1298.0,NO
datos_11077030,6.616666667,-76.75,1984-01-21,1984-01-21,1984-01-21,2.0,242.0,395.0,731.0,1290.0,NO
datos_11077030,6.616666667,-76.75,1984-01-22,1984-01-22,1984-01-22,32.0,240.0,363.0,733.0,1285.0,NO
datos_11077030,6.616666667,-76.75,1984-01-23,1984-01-23,1984-01-23,23.0,179.0,387.0,761.0,1292.0,NO
datos_11077030,6.616666667,-76.75,1984-01-24,1984-01-24,1984-01-24,24.0,189.0,410.0,784.0,1311.0,NO
datos_11077030,6.616666667,-76.75,1984-01-25,1984-01-25,1984-01-25,50.0,198.0,414.0,808.0,1249.0,NO
datos_11077030,6.616666667,-76.75,1984-01-26,1984-01-26,1984-01-26,15.0,183.0,464.0,854.0,1299.0,NO
datos_11077030,6.616666667,-76.75,1984-01-27,1984-01-27,1984-01-27,23.0,182.0,479.0,836.0,1244.0,NO
datos_11077030,6.616666667,-76.75,1984-01-29,1984-01-29,1984-01-29,1.0,204.0,481.0,844.0,1267.0,NO
datos_11077030,6.616666667,-76.75,1984-01-30,1984-01-30,1984-01-30,12.0,205.0,482.0,838.0,1268.0,NO
datos_11077030,6.616666667,-76.75,1984-02-02,1984-02-02,1984-02-02,10.0,180.0,459.0,834.0,1280.0,NO
datos_11077030,6.616666667,-76.75,1984-02-04,1984-02-04,1984-02-04,32.0,135.0,456.0,791.0,1288.0,NO
datos_11077030,6.616666667,-76.75,1984-02-05,1984-02-05,1984-02-05,55.0,143.0,488.0,823.0,1215.0,NO
datos_11077030,6.616666667,-76.75,1984-02-06,1984-02-06,1984-02-06,34.0,148.0,543.0,878.0,1261.0,NO
datos_11077030,6.616666667,-76.75,1984-02-08,1984-02-08,1984-02-08,108.0,144.0,565.0,902.0,1263.0,NO
datos_11077030,6.616666667,-76.75,1984-02-09,1984-02-09,1984-02-09,5.0,252.0,673.0,1004.0,1316.0,NO
datos_11077030,6.616666667,-76.75,1984-02-10,1984-02-10,1984-02-10,23.0,256.0,668.0,959.0,1321.0,NO
datos_11077030,6.616666667,-76.75,1984-02-13,1984-02-13,1984-02-13,14.0,267.0,581.0,909.0,1333.0,NO
datos_11077030,6.616666667,-76.75,1984-02-14,1984-02-14,1984-02-14,5.0,271.0,580.0,913.0,1347.0,NO
datos_11077030,6.616666667,-76.75,1984-02-15,1984-02-15,1984-02-15,35.0,276.0,520.0,878.0,1349.0,NO
datos_11077030,6.616666667,-76.75,1984-02-19,1984-02-19,1984-02-19,79.0,190.0,538.0,898.0,1297.0,NO
datos_11077030,6.616666667,-76.75,1984-02-20,1984-02-20,1984-02-20,92.0,161.0,584.0,977.0,1313.0,NO
datos_11077030,6.616666667,-76.75,1984-02-22,1984-02-22,1984-02-22,5.0,225.0,672.0,1027.0,1401.0,NO
datos_11077030,6.616666667,-76.75,1984-02-23,1984-02-23,1984-02-23,10.0,230.0,645.0,1032.0,1406.0,NO
datos_11077030,6.616666667,-76.75,1984-02-24,1984-02-24,1984-02-24,13.0,240.0,632.0,1022.0,1416.0,NO
datos_11077030,6.616666667,-76.75,1984-02-25,1984-02-25,1984-02-25,10.0,239.0,621.0,1035.0,1425.0,NO
datos_11077030,6.616666667,-76.75,1984-02-26,1984-02-26,1984-02-26,16.0,244.0,581.0,1045.0,1402.0,NO
datos_11077030,6.616666667,-76.75,1984-02-27,1984-02-27,1984-02-27,9.0,225.0,582.0,1055.0,1410.0,NO
datos_11077030,6.616666667,-76.75,1984-02-28,1984-02-28,1984-02-28,15.0,234.0,568.0,1049.0,1412.0,NO
datos_11077030,6.616666667,-76.75,1984-03-01,1984-03-01,1984-03-01,73.0,249.0,582.0,1029.0,1420.0,NO
datos_11077030,6.616666667,-76.75,1984-03-02,1984-03-02,1984-03-02,22.0,243.0,643.0,1102.0,1487.0,NO
datos_11077030,6.616666667,-76.75,1984-03-04,1984-03-04,1984-03-04,13.0,173.0,665.0,1124.0,1449.0,NO
datos_11077030,6.616666667,-76.75,1984-03-05,1984-03-05,1984-03-05,7.0,181.0,668.0,1124.0,1459.0,NO
datos_11077030,6.616666667,-76.75,1984-03-06,1984-03-06,1984-03-06,20.0,178.0,675.0,1131.0,1466.0,NO
datos_11077030,6.616666667,-76.75,1984-03-07,1984-03-07,1984-03-07,16.0,185.0,663.0,1151.0,1486.0,NO
datos_11077030,6.616666667,-76.75,1984-03-08,1984-03-08,1984-03-08,97.0,191.0,624.0,1167.0,1502.0,NO
datos_11077030,6.616666667,-76.75,1984-03-09,1984-03-09,1984-03-09,5.0,272.0,687.0,1252.0,1589.0,NO
datos_11077030,6.616666667,-76.75,1984-03-14,1984-03-14,1984-03-14,3.0,158.0,556.0,1137.0,1465.0,NO
datos_11077030,6.616666667,-76.75,1984-03-22,1984-03-22,1984-03-22,23.0,3.0,426.0,1008.0,1369.0,NO
datos_11077030,6.616666667,-76.75,1984-03-23,1984-03-23,1984-03-23,5.0,26.0,357.0,1029.0,1384.0,NO
datos_11077030,6.616666667,-76.75,1984-03-25,1984-03-25,1984-03-25,35.0,31.0,357.0,979.0,1369.0,NO
datos_11077030,6.616666667,-76.75,1984-03-26,1984-03-26,1984-03-26,18.0,63.0,382.0,990.0,1404.0,NO
datos_11077030,6.616666667,-76.75,1984-03-28,1984-03-28,1984-03-28,53.0,81.0,377.0,943.0,1416.0,NO
datos_11077030,6.616666667,-76.75,1984-03-30,1984-03-30,1984-03-30,51.0,134.0,405.0,973.0,1454.0,NO
